split,sequence_count,dependent_frame_count,successful_frame_count,invalid_frame_count,coverage,residual_sample_count,antipodal_residual_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,bias_az_arc_rad,bias_el_arc_rad,bias_norm_deg,calibration_mean_residual_az_arc_rad,calibration_mean_residual_el_arc_rad,calibration_bias_norm_deg,radial_tangent_rmse_rad,geodesic_rmse_rad,geodesic_rmse_deg,geodesic_p50_deg,geodesic_p95_deg,geodesic_p99_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,covariance_available,covariance_rad2_json,covariance_00_rad2,covariance_01_rad2,covariance_11_rad2,covariance_eigenvalue_min_rad2,covariance_eigenvalue_max_rad2,covariance_condition_number,covariance_correlation,covariance_rank,covariance_symmetric,covariance_positive_semidefinite,centered_nis_sample_count,centered_nis_p50,centered_nis_p95,centered_nis_p99,centered_nis_fraction_gt_chi_square_2_p95,centered_nis_fraction_gt_chi_square_rank_p95,raw_normalized_squared_error_sample_count,raw_normalized_squared_error_p50,raw_normalized_squared_error_p95,raw_normalized_squared_error_p99,chi_square_2_p50,chi_square_2_p95,chi_square_2_p99,chi_square_rank_p50,chi_square_rank_p95,chi_square_rank_p99,nis_centering_mean_az_arc_rad,nis_centering_mean_el_arc_rad,bias_correction_applied_to_centered_nis,nis_centering_mean_source_split,evaluation_mean_used_for_nis_centering,chi_square_comparison_statistic,nis_positive_covariance_rank,chi_square_degrees_of_freedom,centered_nis_support_violation_fraction,covariance_source_split,covariance_fit_used_this_split,evaluation_residual_used_to_fit_covariance,conditioning_metadata,sequence_seeds_json,source_seeds_json,noise_seeds_json,calibration_sequence_seeds_json,evaluation_sequence_seeds_json,seed_scope,calibration_evaluation_seed_overlap,calibration_evaluation_sequence_seed_overlap_count,calibration_evaluation_source_seed_overlap_count,calibration_evaluation_noise_seed_overlap_count,calibration_evaluation_all_role_seed_overlap_count,seed_disjointness_programmatically_verified,source_noise_realizations_disjoint_between_splits,common_signal_and_noise_across_methods_within_sequence,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials,truth_used_by_online_estimator,quality_score_probability_claimed,chi_square_2_is_diagnostic_gaussian_benchmark,gaussian_distribution_claimed,signal_level_crlb_claimed,tracking_implemented
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,piecewise,0.00012263648539667082,0.00038752938035455705,0.02328907662484406,0.00012263648539667082,0.00038752938035455705,0.02328907662484406,0.0022332401442967807,0.002233240144272085,0.12795523490597754,0.09068056717579034,0.22442547624811,0.30707824539283357,0.0,0.0,0.0,True,"[[5.403103888483287e-07, 5.109232971812117e-07], [5.109232971812117e-07, 4.363563659196014e-06]]",5.403103888483287e-07,5.109232971812117e-07,4.363563659196014e-06,4.732104112965557e-07,4.430663636747787e-06,9.362988495135074,0.33274641804059824,2,True,True,60,1.4587483657368168,4.602347027277012,7.336339131388885,0.03333333333333333,0.03333333333333333,60,1.4450125878023106,5.239273689356624,7.825199049600129,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00012263648539667082,0.00038752938035455705,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[773888699, 999810402, 3236118904]","[1179732343, 1980283975, 1163260590]","[3655559531, 983576518, 2289742743]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,random_broadband,piecewise,1.9616465519259405e-05,7.171038935217168e-05,0.004259657284807155,0.00012263648539667082,0.00038752938035455705,0.02328907662484406,0.0023556972056513726,0.0023556972056328423,0.13497150769352348,0.08880974301414381,0.28187521762752893,0.30657687177707144,0.0,0.0,0.0,True,"[[5.403103888483287e-07, 5.109232971812117e-07], [5.109232971812117e-07, 4.363563659196014e-06]]",5.403103888483287e-07,5.109232971812117e-07,4.363563659196014e-06,4.732104112965557e-07,4.430663636747787e-06,9.362988495135074,0.33274641804059824,2,True,True,60,1.18107477532171,8.361610336006693,11.705565867658468,0.11666666666666667,0.11666666666666667,60,1.2974685631190916,8.082954912181105,11.276259496891567,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.00012263648539667082,0.00038752938035455705,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3997448321, 265452219, 3025391905]","[3943172161, 566161791, 2964733662]","[73588042, 2935015232, 1318353675]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,piecewise,0.0001243769446266726,0.0004127148744216346,0.024697285241479915,0.0001243769446266726,0.0004127148744216346,0.024697285241479915,0.0022210108440560046,0.0022210108440251755,0.12725454761543134,0.09202982704735402,0.22076101585197294,0.3147665969468543,0.0,0.0,0.0,True,"[[5.403584464766398e-07, 5.061207397294115e-07], [5.061207397294115e-07, 4.2871866153784455e-06]]",5.403584464766398e-07,5.061207397294115e-07,4.2871866153784455e-06,4.731956746800862e-07,4.354349387174999e-06,9.202005893479157,0.33252704103895964,2,True,True,60,1.4861227763728277,4.802326579027048,7.202693188176276,0.03333333333333333,0.03333333333333333,60,1.4550230398729926,5.386972518750535,7.707773888701501,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0001243769446266726,0.0004127148744216346,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[773888699, 999810402, 3236118904]","[1179732343, 1980283975, 1163260590]","[3655559531, 983576518, 2289742743]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,random_broadband,piecewise,2.238774377243361e-05,8.766910851256858e-05,0.0051842656396598645,0.0001243769446266726,0.0004127148744216346,0.024697285241479915,0.002342385672946655,0.0023423856729214636,0.13420881305031115,0.08812498191986695,0.2713636271158564,0.30172639425796155,0.0,0.0,0.0,True,"[[5.403584464766398e-07, 5.061207397294115e-07], [5.061207397294115e-07, 4.2871866153784455e-06]]",5.403584464766398e-07,5.061207397294115e-07,4.2871866153784455e-06,4.731956746800862e-07,4.354349387174999e-06,9.202005893479157,0.33252704103895964,2,True,True,60,1.1680804953858814,8.5653378710165,11.436698462168314,0.11666666666666667,0.11666666666666667,60,1.2692364140404606,8.216077985896812,10.944480518123253,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0001243769446266726,0.0004127148744216346,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3997448321, 265452219, 3025391905]","[3943172161, 566161791, 2964733662]","[73588042, 2935015232, 1318353675]","[773888699, 999810402, 3236118904]","[3997448321, 265452219, 3025391905]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,deterministic_multisine,stationary,-0.00018286146380112723,0.002968203728690568,0.1703879736988703,-0.00018286146380112723,0.002968203728690568,0.1703879736988703,0.004434011667560454,0.004434011667530123,0.2540501548612404,0.14854956414731968,0.48447370510538085,0.8219621330040876,0.0,0.0,0.0,True,"[[8.048045103835465e-07, 2.2351812777394363e-07], [2.2351812777394363e-07, 1.0195318653792194e-05]]",8.048045103835465e-07,2.2351812777394363e-07,1.0195318653792194e-05,7.994872211365375e-07,1.0200635943039203e-05,12.758973093451264,0.07803099560516177,2,True,True,60,0.9283504756398042,6.694390736193125,13.431037429880131,0.06666666666666667,0.06666666666666667,60,1.585523301711175,10.170777590892301,20.91379852833395,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.00018286146380112723,0.002968203728690568,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[134012005, 3537366246, 432339252]","[3755645250, 1061059385, 1884007026]","[2061606175, 1037573633, 2954580628]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,deterministic_multisine,stationary,-0.00028843637445288915,0.002136354819159956,0.12351470416347693,-0.00018286146380112723,0.002968203728690568,0.1703879736988703,0.004349191252965138,0.004349191252936441,0.2491903030884726,0.12471980812452427,0.5301272224410355,0.8947920724696825,0.0,0.0,0.0,True,"[[8.048045103835465e-07, 2.2351812777394363e-07], [2.2351812777394363e-07, 1.0195318653792194e-05]]",8.048045103835465e-07,2.2351812777394363e-07,1.0195318653792194e-05,7.994872211365375e-07,1.0200635943039203e-05,12.758973093451264,0.07803099560516177,2,True,True,60,1.6813882531129263,9.015868087885549,17.138492897069057,0.13333333333333333,0.13333333333333333,60,1.494489838156024,11.39598884982011,25.541629678917502,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.00018286146380112723,0.002968203728690568,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2185867429, 4141786728, 889875427]","[1754242367, 673068205, 23435143]","[2285590308, 72648534, 2537684018]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,deterministic_multisine,stationary,3.744121357773615e-05,0.0025781696754555846,0.14773381734896995,3.744121357773615e-05,0.0025781696754555846,0.14773381734896995,0.005429215604426939,0.0054292156044164356,0.31107114019963006,0.11826473326966871,0.5879014498750577,1.3148923295957922,0.0,0.0,0.0,True,"[[5.412456693093128e-07, 2.235403018293545e-07], [2.235403018293545e-07, 2.2673691306392432e-05]]",5.412456693093128e-07,2.235403018293545e-07,2.2673691306392432e-05,5.389881162663494e-07,2.2675948859435396e-05,42.071333625154956,0.06381128656629849,2,True,True,60,1.0135458284663772,6.385600641185599,18.62416111998317,0.06666666666666667,0.06666666666666667,60,1.0397439347244424,6.576992364463353,23.546026081738724,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,3.744121357773615e-05,0.0025781696754555846,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[134012005, 3537366246, 432339252]","[3755645250, 1061059385, 1884007026]","[2061606175, 1037573633, 2954580628]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,deterministic_multisine,stationary,6.283017359980549e-05,0.0015695890196557197,0.09000284908550184,3.744121357773615e-05,0.0025781696754555846,0.14773381734896995,0.0049637193828557516,0.004963719382843794,0.28440017132423107,0.09007370138736996,0.7589160977102137,1.1828392459702475,0.0,0.0,0.0,True,"[[5.412456693093128e-07, 2.235403018293545e-07], [2.235403018293545e-07, 2.2673691306392432e-05]]",5.412456693093128e-07,2.235403018293545e-07,2.2673691306392432e-05,5.389881162663494e-07,2.2675948859435396e-05,42.071333625154956,0.06381128656629849,2,True,True,60,1.091311015577482,7.788064459596447,14.64528051685606,0.1,0.1,60,0.885280902274695,8.747308708774996,19.033506851601466,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,3.744121357773615e-05,0.0025781696754555846,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2185867429, 4141786728, 889875427]","[1754242367, 673068205, 23435143]","[2285590308, 72648534, 2537684018]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,deterministic_multisine,stationary,3.790925785178803e-05,0.0027113358241896085,0.15536328330544327,3.790925785178803e-05,0.0027113358241896085,0.15536328330544327,0.006059805271594503,0.0060598052715794435,0.34720126673262974,0.11875792318907319,0.6091862569229779,1.54209939321106,0.0,0.0,0.0,True,"[[5.49560206552902e-07, 3.171220742132552e-07], [3.171220742132552e-07, 2.9316671182884077e-05]]",5.49560206552902e-07,3.171220742132552e-07,2.9316671182884077e-05,5.460647498204453e-07,2.932016663961653e-05,53.6935714111879,0.07900626049969699,2,True,True,60,0.9819530995347182,6.5503255604867565,20.207827029836462,0.06666666666666667,0.06666666666666667,60,0.8641126888164676,6.68512723637593,24.93220581486343,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,3.790925785178803e-05,0.0027113358241896085,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[134012005, 3537366246, 432339252]","[3755645250, 1061059385, 1884007026]","[2061606175, 1037573633, 2954580628]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,deterministic_multisine,stationary,4.8601471612808116e-05,0.001716278780666911,0.09837495059854734,3.790925785178803e-05,0.0027113358241896085,0.15536328330544327,0.005528763631611891,0.005528763631594516,0.3167748220157877,0.08746307647786963,0.8996299044636847,1.3023917107969731,0.0,0.0,0.0,True,"[[5.49560206552902e-07, 3.171220742132552e-07], [3.171220742132552e-07, 2.9316671182884077e-05]]",5.49560206552902e-07,3.171220742132552e-07,2.9316671182884077e-05,5.460647498204453e-07,2.932016663961653e-05,53.6935714111879,0.07900626049969699,2,True,True,60,1.0715765441516736,7.474670382933469,14.054946899081312,0.11666666666666667,0.11666666666666667,60,1.0790616968494695,8.843573068095465,17.997618924755407,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,3.790925785178803e-05,0.0027113358241896085,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2185867429, 4141786728, 889875427]","[1754242367, 673068205, 23435143]","[2285590308, 72648534, 2537684018]","[134012005, 3537366246, 432339252]","[2185867429, 4141786728, 889875427]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,deterministic_multisine,transverse,-9.632979302129732e-05,0.003392243649526568,0.19443959425664695,-9.632979302129732e-05,0.003392243649526568,0.19443959425664695,0.006412163122952634,0.006412163122939282,0.3673898844938465,0.15923248174234078,0.6878975861987836,1.3786108841006577,0.0,0.0,0.0,True,"[[1.8288570530603692e-06, 9.93961911669787e-07], [9.93961911669787e-07, 2.827206448108555e-05]]",1.8288570530603692e-06,9.93961911669787e-07,2.827206448108555e-05,1.791548102293778e-06,2.830937343185214e-05,15.80162620004828,0.13822961568889486,2,True,True,60,0.7857403595465875,4.303505399980785,20.389694462954903,0.05,0.05,60,1.0435621692793249,6.354689254946628,25.623380730177303,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-9.632979302129732e-05,0.003392243649526568,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[286225243, 3181073236, 3281708820]","[1444689518, 157465838, 526973590]","[2228902927, 343547791, 3435728924]","[286225243, 3181073236, 3281708820]","[2575318483, 2058062770, 2992169702]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,square,20.0,deterministic_multisine,transverse,0.00021381470906931845,0.003710923500925785,0.2129728900099419,-9.632979302129732e-05,0.003392243649526568,0.19443959425664695,0.006680983588637072,0.006680983588623341,0.38279216262428445,0.16539117766965447,0.801807551719835,1.355603925934078,0.0,0.0,0.0,True,"[[1.8288570530603692e-06, 9.93961911669787e-07], [9.93961911669787e-07, 2.827206448108555e-05]]",1.8288570530603692e-06,9.93961911669787e-07,2.827206448108555e-05,1.791548102293778e-06,2.830937343185214e-05,15.80162620004828,0.13822961568889486,2,True,True,60,0.6504396511136566,7.090117048231748,59.1478097279619,0.06666666666666667,0.06666666666666667,60,0.6966838007112218,10.599393578247009,61.84760807228842,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-9.632979302129732e-05,0.003392243649526568,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2575318483, 2058062770, 2992169702]","[187897739, 2859967375, 2149912096]","[713933460, 2731570638, 3822403026]","[286225243, 3181073236, 3281708820]","[2575318483, 2058062770, 2992169702]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,deterministic_multisine,transverse,0.0005261032715525711,0.002279960990257552,0.13406486112720553,0.0005261032715525711,0.002279960990257552,0.13406486112720553,0.00700139604757283,0.007001396047570286,0.4011504442253532,0.11422309753233638,0.7604413368324566,1.6590295393787053,0.0,0.0,0.0,True,"[[6.089659352878607e-06, 1.2613242270978557e-05], [1.2613242270978557e-05, 3.8192923540884714e-05]]",6.089659352878607e-06,1.2613242270978557e-05,3.8192923540884714e-05,1.7268658250908493e-06,4.2555717068672474e-05,24.64332575834816,0.827063368959238,2,True,True,60,0.5500052586009389,7.2064340528450765,21.831467885742107,0.08333333333333333,0.08333333333333333,60,0.5194212407149932,9.309938009520238,24.1560931056885,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0005261032715525711,0.002279960990257552,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[286225243, 3181073236, 3281708820]","[1444689518, 157465838, 526973590]","[2228902927, 343547791, 3435728924]","[286225243, 3181073236, 3281708820]","[2575318483, 2058062770, 2992169702]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,square,20.0,deterministic_multisine,transverse,0.0006232465864849816,0.002684252560097015,0.15788754304326283,0.0005261032715525711,0.002279960990257552,0.13406486112720553,0.0070323008699036,0.007032300869902272,0.4029211601115776,0.12190268986803839,0.8566470656276435,1.5044261225921414,0.0,0.0,0.0,True,"[[6.089659352878607e-06, 1.2613242270978557e-05], [1.2613242270978557e-05, 3.8192923540884714e-05]]",6.089659352878607e-06,1.2613242270978557e-05,3.8192923540884714e-05,1.7268658250908493e-06,4.2555717068672474e-05,24.64332575834816,0.827063368959238,2,True,True,60,0.4626064848187489,12.515237110245383,20.854946044545404,0.1,0.1,60,0.5843246734489054,14.85202456993013,22.69193137426808,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0005261032715525711,0.002279960990257552,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2575318483, 2058062770, 2992169702]","[187897739, 2859967375, 2149912096]","[713933460, 2731570638, 3822403026]","[286225243, 3181073236, 3281708820]","[2575318483, 2058062770, 2992169702]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,square,20.0,deterministic_multisine,transverse,0.0005444786009729466,0.0023137869941827482,0.1361913230960022,0.0005444786009729466,0.0023137869941827482,0.1361913230960022,0.006935352675453108,0.006935352675444254,0.39736643773771957,0.11327028681543247,0.6461299630346803,1.7267014592911565,0.0,0.0,0.0,True,"[[5.928599685050464e-06, 1.2603943368325158e-05], [1.2603943368325158e-05, 3.7239925262286365e-05]]",5.928599685050464e-06,1.2603943368325158e-05,3.7239925262286365e-05,1.485527046212674e-06,4.168299790112416e-05,28.059400202368753,0.84825412347794,2,True,True,60,0.6094227698525105,7.3127875594775515,21.732768156755224,0.08333333333333333,0.08333333333333333,60,0.568319147026553,9.70298407563291,24.368889958194707,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0005444786009729466,0.0023137869941827482,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[286225243, 3181073236, 3281708820]","[1444689518, 157465838, 526973590]","[2228902927, 343547791, 3435728924]","[286225243, 3181073236, 3281708820]","[2575318483, 2058062770, 2992169702]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
