split,sequence_count,dependent_frame_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,quality_metric,quality_sample_count,quality_mean,quality_p50,spearman_correlation_with_absolute_angular_error,pearson_correlation_with_absolute_angular_error,sequence_seeds_json,seed_scope,quality_score_probability_claimed,quality_metric_uses_truth_online,offline_error_correlation_uses_truth,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_ratio,60,1.8998860202467607,1.8964579808999469,0.2218949708252293,0.1785740386650642,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_minimum_peak_ratio,60,1.670595965065345,1.6674128137713744,0.6775215337593777,0.6283184015774439,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_mean_peak_curvature,60,0.027711304128712068,0.027730139252600025,0.04695748819116422,-0.10756379880365535,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_total_spectral_energy,60,6285544.259652002,6218056.022660653,-0.09769380383439846,-0.14110534733842198,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_peak_score,60,0.39149389165531934,0.39172630282599713,-0.3298694081689359,-0.2665058884998598,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_score_margin,60,0.04497365667432995,0.04512983064420725,0.13264795776604615,-0.05617306062144997,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_local_curvature_eigenvalue_min,60,14.687494298663259,14.727134143479073,-0.0790775215337594,-0.19962668665601468,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_local_curvature_eigenvalue_max,60,60.99776171814153,61.04535307893784,-0.18833009169213674,-0.17246471151039006,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_used_spectral_energy,60,6316666.107241136,6302030.966942295,0.13364823562100586,0.17756012325670173,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_mean_spectral_energy_fraction,60,0.9927391218295117,0.9927419949246361,-0.1580439010836344,-0.19415852935079142,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,boundary_hit,60,0.0,0.0,,,"[1182969170, 1085721067, 1628564047]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_peak_score,60,0.39131503326245276,0.39104853423410435,-0.15093081411503198,-0.23994441578334522,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_score_margin,60,0.04495069179895055,0.0452287596741093,0.18588496804667967,-0.15944299457133457,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_local_curvature_eigenvalue_min,60,14.663855291109384,14.719858548834985,0.08652403445401503,-0.1663675253694752,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_local_curvature_eigenvalue_max,60,60.90026672690323,60.90438375705085,0.0020561267018616284,-0.10505654953663118,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_used_spectral_energy,60,6285544.259652002,6218056.022660653,-0.07335370936371216,-0.13458677051121082,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,srp_mean_spectral_energy_fraction,60,0.9926775592226843,0.9928821175689805,-0.194331758821895,-0.23509098186198135,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,stationary,boundary_hit,60,0.0,0.0,,,"[1634730771, 1940542569, 604640928]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8241900168679324,1.8133376173219564,0.020283412058905256,0.0874886321008631,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.700137054220587,1.694457649474467,0.03200889135871076,0.17239644354318537,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.027206891013711387,0.027341559463564813,-0.195943317588219,-0.22471963723056243,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_total_spectral_energy,60,3115172.2052156487,3086016.830776372,0.047290914142817456,-0.014571060570124451,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.824128696781473,1.8240578446613314,-0.0666296193387052,-0.0783382142187074,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.6958484246984338,1.6787648076624289,0.2546818560711309,0.18167558970753844,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.027332968553865845,0.027422471248127772,-0.19216449013614897,-0.22847172446834763,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_total_spectral_energy,60,3085688.253311182,3106327.640470432,0.034176160044456796,0.06009234278049532,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,square,20.0,random_broadband,transverse,gcc_valid_pair_count,60,3.0,3.0,,,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8527694550629266,1.8423009673235526,-0.04362322867463185,0.1093433707082672,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.684197978983291,1.669163278566032,-0.06874131703250903,0.07347364701804358,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.027432425586191245,0.027448321761869718,-0.25290358432898036,-0.24709221095655376,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_total_spectral_energy,60,6245914.764309275,6180793.453412271,0.07418727424284524,0.06669564672572562,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_ratio,60,1.8508635047786823,1.836071626296998,0.0022784106696304533,-0.0198242487139613,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_minimum_peak_ratio,60,1.6812330809340559,1.6670601944752226,-0.1168102250625174,-0.11367736632088764,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_mean_peak_curvature,60,0.027448227057278132,0.02755180439136278,-0.183550986385107,-0.2370767261945284,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_total_spectral_energy,60,6184057.037122462,6224155.63310371,0.13698249513753824,0.13185245195301437,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_boundary_count,60,0.0,0.0,,,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,square,20.0,random_broadband,transverse,gcc_valid_pair_count,60,6.0,6.0,,,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_peak_score,60,0.38948662397417005,0.38979550071032104,-0.2058349541539317,-0.25687272124281135,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_score_margin,60,0.05098599918710425,0.049112251193869166,-0.16337871631008616,-0.14879898847230635,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_local_curvature_eigenvalue_min,60,14.610278372966508,14.679048343577005,-0.24884690191719927,-0.22585884548164833,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_local_curvature_eigenvalue_max,60,59.57928720810939,59.628059445620565,-0.28096693525979444,-0.23958748683567507,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_used_spectral_energy,60,6245914.764309275,6180793.453412271,0.07001944984717978,0.06418026044561655,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_mean_spectral_energy_fraction,60,0.9919375413171748,0.9922593000668056,-0.20100027785495975,-0.30293326395615694,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,boundary_hit,60,0.0,0.0,,,"[1339363239, 1407401488, 704371999]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_peak_score,60,0.3895293134575283,0.3897772385836059,-0.33492636843567664,-0.34783748379628937,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_score_margin,60,0.05066500735706045,0.04906384679785225,0.1285357043623229,0.06949407531744509,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_local_curvature_eigenvalue_min,60,14.622090839516959,14.674781872353865,-0.07096415671019729,-0.2333922559747106,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_local_curvature_eigenvalue_max,60,59.53604644588988,59.58014644595601,-0.18677410391775495,-0.1754047323127121,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,square,20.0,random_broadband,transverse,srp_used_spectral_energy,60,6184057.037122462,6224155.63310371,0.14665184773548212,0.1384122813482144,"[1821329971, 3161369155, 2566041764]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
